first_name,second_name,id,web_name,now_cost,cost_change_start,element_type,selected_by_percent,team,team_code,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,saves,bonus,bps
Brandon,Austin,558,Austin,40,0,1,0.2,17,6,0,0,0,0,0,0,0,0,0,0,0
Japhet,Tanganga,583,Tanganga,40,0,2,0.1,17,6,2,90,0,0,0,1,0,0,0,0,20
José,Holebas,353,Holebas,46,-4,2,0.7,18,57,16,1004,0,0,2,26,5,0,0,0,141
Christian,Kabasele,354,Kabasele,43,-2,2,0.5,18,57,46,1124,0,1,6,10,1,2,0,3,220
Adam,Masina,355,Masina,43,-2,2,0.1,18,57,23,591,0,0,3,9,2,0,0,1,103
Adrian,Mariappa,356,Mariappa,42,-3,2,0.2,18,57,17,866,0,0,2,19,1,1,0,1,126
Francisco,Femenía Far,357,Kiko Femenía,42,-3,2,0.7,18,57,29,1344,0,0,3,28,4,0,0,0,231
Craig,Cathcart,358,Cathcart,43,-2,2,2.1,18,57,59,1723,0,0,7,23,4,0,0,3,324
Daryl,Janmaat,359,Janmaat,41,-4,2,0.7,18,57,36,606,0,1,4,5,1,0,0,7,148
Marc,Navarro,360,Navarro,39,-1,2,0.3,18,57,0,0,0,0,0,0,0,0,0,0,0
Sebastian,Prödl,361,Prödl,40,0,2,1.1,18,57,1,56,0,0,0,0,0,0,0,0,3
Troy,Deeney,362,Deeney,62,-3,4,1.1,18,57,39,903,4,0,4,10,3,0,0,5,158
Gerard,Deulofeu,363,Deulofeu,61,-4,4,2.8,18,57,71,1625,4,3,7,26,3,0,0,9,278
Andre,Gray,364,Gray,56,-4,4,0.4,18,57,34,697,2,1,0,16,1,0,0,2,106
Isaac,Success Ajayi,365,Success,48,-2,4,0.4,18,57,4,50,0,0,0,2,0,0,0,0,11
Ben,Foster,366,Foster,49,-1,1,3.6,18,57,87,1980,0,0,7,34,1,0,70,13,415
Pontus,Dahlberg,367,Dahlberg,43,-2,1,0.1,18,57,0,0,0,0,0,0,0,0,0,0,0
Abdoulaye,Doucouré,368,Doucouré,56,-4,3,1.3,18,57,70,1826,3,2,7,32,5,0,0,7,313
Roberto,Pereyra,369,Pereyra,56,-4,3,0.6,18,57,34,880,2,0,4,10,3,0,0,0,110
Will,Hughes,370,Hughes,53,-2,3,0.3,18,57,42,1154,1,1,4,22,3,0,0,3,149
Tom,Cleverley,371,Cleverley,48,-2,3,0.1,18,57,24,645,1,0,1,17,0,0,0,2,120
Ken,Sema,372,Sema,48,-2,3,0.0,18,57,0,0,0,0,0,0,0,0,0,0,0
Etienne,Capoue,373,Capoue,48,-2,3,0.3,18,57,42,1508,0,2,5,30,5,0,0,2,225
Nathaniel,Chalobah,374,Chalobah,44,-1,3,0.2,18,57,21,562,0,1,1,7,1,0,0,2,81
Domingos,Quina,375,Quina,44,-1,3,0.1,18,57,4,18,0,0,0,2,0,0,0,0,10
Craig,Dawson,439,Dawson,48,-2,2,0.2,18,57,29,1279,0,0,3,24,4,0,0,0,193
Danny,Welbeck,512,Welbeck,58,-2,4,0.1,18,57,7,208,0,0,1,2,0,0,0,0,13
Heurelho da Silva,Gomes,513,Gomes,44,-1,1,0.2,18,57,0,0,0,0,0,0,0,0,0,0,0
Ismaïla,Sarr,525,Sarr,62,-3,3,1.2,18,57,53,941,3,3,4,14,1,0,0,2,145
Dimitri,Foulquier,542,Foulquier,40,0,2,0.2,18,57,1,57,0,0,0,6,0,0,0,0,12
Ayotomiwa,Dele-Bashiru,563,Dele-Bashiru,45,0,3,0.0,18,57,0,0,0,0,0,0,0,0,0,0,0
João Pedro,Junqueira de Jesus,592,João Pedro,50,0,4,0.0,18,57,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,376,Cresswell,47,-3,2,1.3,19,21,54,1303,3,0,4,23,6,0,0,5,228
Angelo,Ogbonna,377,Ogbonna,45,0,2,1.5,19,21,59,1440,2,0,6,19,2,0,0,0,284
Arthur,Masuaku,378,Masuaku,42,-3,2,0.5,19,21,23,637,0,1,2,10,2,1,0,3,140
Pablo,Zabaleta,379,Zabaleta,42,-3,2,0.5,19,21,8,378,0,0,0,8,1,0,0,0,64
Ryan,Fredericks,380,Fredericks,45,0,2,0.5,19,21,55,1537,0,2,6,26,5,0,0,5,296
Issa,Diop,381,Diop,44,-1,2,2.1,19,21,28,1235,0,0,3,25,6,0,0,2,186
Fabián,Balbuena,382,Balbuena,43,-2,2,0.5,19,21,36,1081,1,0,3,22,2,0,0,3,189
Winston,Reid,383,Reid,39,-1,2,4.8,19,21,0,0,0,0,0,0,0,0,0,0,0
Ben,Johnson,384,Johnson,39,-1,2,1.3,19,21,0,0,0,0,0,0,0,0,0,0,0
Marko,Arnautovic,385,Arnautovic,70,0,4,0.1,19,21,0,0,0,0,0,0,0,0,0,0,0
Javier,Hernández Balcázar,386,Chicharito,60,0,4,0.4,19,21,9,106,1,0,0,4,0,0,0,2,27
Alexandre Nascimento,Costa Silva,387,Xande Silva,43,-2,4,0.9,19,21,0,0,0,0,0,0,0,0,0,0,0
Lukasz,Fabianski,388,Fabianski,49,-1,1,2.8,19,21,47,767,0,0,4,10,1,0,28,5,192
Michail,Antonio,389,Antonio,69,-1,3,0.7,19,21,26,550,1,2,2,9,0,0,0,0,66
Felipe Anderson,Pereira Gomes,390,Felipe Anderson,66,-4,3,3.1,19,21,57,1337,1,4,6,25,1,0,0,1,282
Manuel,Lanzini,391,Lanzini,62,-3,3,0.7,19,21,38,936,0,3,2,17,0,0,0,3,194
Andriy,Yarmolenko,392,Yarmolenko,53,-7,3,0.9,19,21,49,822,3,1,3,14,2,0,0,8,156
Robert,Snodgrass,393,Snodgrass,52,-3,3,0.4,19,21,52,1020,3,2,3,20,4,0,0,5,185
Jack,Wilshere,394,Wilshere,47,-3,3,0.2,19,21,6,174,0,0,0,4,0,0,0,0,14
Declan,Rice,395,Rice,47,-3,3,1.5,19,21,48,1890,0,1,6,33,4,0,0,1,328
Mark,Noble,396,Noble,50,0,3,0.8,19,21,64,1429,3,2,6,20,2,0,0,5,266
Carlos,Sánchez,397,Carlos Sánchez,43,-2,3,0.4,19,21,7,112,0,0,0,2,0,0,0,0,20
Grady,Diangana,398,Diangana,44,-1,3,0.1,19,21,0,0,0,0,0,0,0,0,0,0,0
Pablo,Fornals,399,Fornals,60,-5,3,0.5,19,21,51,1108,1,3,4,19,1,0,0,3,177
Pedro,Obiang,400,Obiang,45,0,3,0.0,19,21,0,0,0,0,0,0,0,0,0,0,0
Roberto,Jimenez Gago,450,Roberto,44,-1,1,0.4,19,21,18,686,0,0,0,17,0,0,36,1,134
Sébastien,Haller,457,Haller,70,-5,4,2.4,19,21,74,1579,6,2,5,26,1,0,0,8,251
Albian,Ajeti,514,Ajeti,57,-3,4,0.0,19,21,7,122,0,0,0,3,0,0,0,0,11
David,Martin,553,Martin,41,1,1,1.8,19,21,20,435,0,0,2,6,1,0,15,2,86
Nathan,Holland,568,Holland,45,0,3,0.0,19,21,2,31,0,0,0,1,0,0,0,0,10
Joseph,Anang,582,Anang,40,0,1,0.1,19,21,0,0,0,0,0,0,0,0,0,0,0
Jeremy,Ngakia,593,Ngakia,40,0,2,0.0,19,21,0,0,0,0,0,0,0,0,0,0,0
Gonçalo Bento,Soares Cardoso,594,Cardoso,40,0,2,0.0,19,21,0,0,0,0,0,0,0,0,0,0,0
Bernardo,Costa Da Rosa,595,Rosa,45,0,3,0.0,19,21,0,0,0,0,0,0,0,0,0,0,0
Matt,Doherty,401,Doherty,61,1,2,4.9,20,39,75,1517,3,3,3,20,1,0,0,6,258
Jonathan,Castro Otto,402,Jonny,54,-1,2,1.1,20,39,51,1754,1,1,3,25,4,0,0,0,275
Conor,Coady,403,Coady,50,0,2,1.6,20,39,53,1980,0,0,4,28,2,0,0,2,352
Ryan,Bennett,404,Bennett,49,-1,2,0.3,20,39,21,603,0,0,2,9,2,0,0,0,110
Willy,Boly,405,Boly,48,-2,2,2.0,20,39,34,720,0,1,3,7,0,1,0,7,170
Rúben Gonçalo,Silva Nascimento Vinagre,406,Vinagre,42,-3,2,0.3,20,39,15,338,0,0,1,4,1,0,0,0,77
Romain,Saïss,407,Saïss,44,-1,2,0.9,20,39,39,1353,2,1,2,22,7,1,0,1,223
Max,Kilman,408,Kilman,40,0,2,2.2,20,39,4,180,0,0,0,2,0,0,0,0,21
Raúl,Jiménez,409,Jiménez,75,0,4,18.0,20,39,108,1847,8,6,5,25,2,0,0,17,381
Diogo,Jota,410,Jota,61,-4,4,2.8,20,39,53,1385,3,1,3,21,3,0,0,6,166
Rui Pedro,dos Santos Patrício,411,Patrício,52,2,1,10.2,20,39,79,1980,0,0,4,28,0,0,54,4,359
John,Ruddy,412,Ruddy,43,-2,1,0.4,20,39,0,0,0,0,0,0,0,0,0,0,0
Will,Norris,413,Norris,40,0,1,0.6,20,39,0,0,0,0,0,0,0,0,0,0,0
Rúben Diogo,da Silva Neves,414,Neves,53,-2,3,4.7,20,39,56,1682,2,1,4,23,4,0,0,4,269
João Filipe Iria,Santos Moutinho,415,Moutinho,54,-1,3,5.7,20,39,79,1889,1,7,4,26,4,0,0,11,405
Morgan,Gibbs-White,416,Gibbs-White,47,-3,3,0.1,20,39,7,119,0,1,0,2,0,0,0,0,28
Adama,Traoré,417,Traoré,57,7,3,17.0,20,39,85,1670,4,4,3,24,0,0,0,12,364
Hélder,Costa,418,Costa,49,-1,3,0.0,20,39,0,0,0,0,0,0,0,0,0,0,0
Ivan,Cavaleiro,419,Cavaleiro,49,-1,3,0.0,20,39,0,0,0,0,0,0,0,0,0,0,0
Leander,Dendoncker,420,Dendoncker,44,-1,3,9.9,20,39,57,1817,2,0,4,25,2,0,0,6,261
Jesús,Vallejo Lázaro,473,Vallejo,47,-3,2,0.2,20,39,1,162,0,0,0,6,1,0,0,0,22
Patrick,Cutrone,487,Cutrone,55,-5,4,0.5,20,39,23,292,2,0,1,6,0,0,0,0,69
Pedro,Lomba Neto,528,Neto,50,0,3,0.1,20,39,27,436,1,2,0,5,2,0,0,0,91
Bernard,Ashley-Seal,559,Ashley-Seal,45,0,4,0.1,20,39,0,0,0,0,0,0,0,0,0,0,0
Taylor,Perry,560,Perry,45,0,3,0.0,20,39,0,0,0,0,0,0,0,0,0,0,0
Owen,Otasowie,566,Otasowie,45,0,3,0.0,20,39,0,0,0,0,0,0,0,0,0,0,0
Luke,Cundle,567,Cundle,45,0,3,0.0,20,39,0,0,0,0,0,0,0,0,0,0,0
Oskar,Buur,587,Buur,40,0,2,0.0,20,39,0,0,0,0,0,0,0,0,0,0,0
